FileID,Category,Type,SubType,Exclamation Count,Quote Count,Dollar Sign Count,Percent Sign Count,Ampersand Count,Apostrophe Count,Open Parenthesis Count,Close Parenthesis Count,Star Symbol Count,Comma Count,Period Count,Colon Count,Semicolon Count,Question Mark Count,'Therefore' Count,Long Characters,Total Chars,Second Person Pronouns,Vocabulary Count,Lexical Diversity,Sentence Count,Char Avg Per Sentence,FPPN Count,'Me' count,PP count,'I' count,'it' count,Noun count,Verb count,'that' count,'which' count,ABL,ABN,ABX,AP,AP$,AP+AP,AT,BE,BED,BED*,BEDZ,BEDZ*,BEG,BEM,BEM*,BEN,BER,BER*,BEZ,BEZ*,CC,CD,CD$,CS,DO,DO*,DO+PPSS,DOD,DOD*,DOZ,DOZ*,DT,DT$,DT+BEZ,DT+MD,DTI,DTS,DTS+BEZ,DTX,EX,EX+BEZ,EX+HVD,EX+HVZ,EX+MD,FW-*,FW-AT,FW-AT+NN,FW-AT+NP,FW-BE,FW-BER,FW-BEZ,FW-CC,FW-CD,FW-CS,FW-DT,FW-DT+BEZ,FW-DTS,FW-HV,FW-IN,FW-IN+AT,FW-IN+NN,FW-IN+NP,FW-JJ,FW-JJR,FW-JJT,FW-NN,FW-NN$,FW-NNS,FW-NP,FW-NPS,FW-NR,FW-OD,FW-PN,FW-PP$,FW-PPL,FW-PPL+VBZ,FW-PPO,FW-PPO+IN,FW-PPS,FW-PPSS,FW-PPSS+HV,FW-QL,FW-RB,FW-RB+CC,FW-TO+VB,FW-UH,FW-VB,FW-VBD,FW-VBG,FW-VBN,FW-VBZ,FW-WDT,FW-WPO,FW-WPS,HV,HV*,HV+TO,HVD,HVD*,HVG,HVN,HVZ,HVZ*,IN,IN+IN,IN+PPO,JJ,JJ$,JJ+JJ,JJR,JJR+CS,JJS,JJT,MD,MD*,MD+HV,MD+PPSS,MD+TO,NN,NN$,NN+BEZ,NN+HVD,NN+HVZ,NN+IN,NN+MD,NN+NN,NNS,NNS$,NNS+MD,NP,NP$,NP+BEZ,NP+HVZ,NP+MD,NPS,NPS$,NR,NR$,NR+MD,NRS,OD,PN,PN$,PN+BEZ,PN+HVD,PN+HVZ,PN+MD,PP$,PP$$,PPL,PPLS,PPO,PPS,PPS+BEZ,PPS+HVD,PPS+HVZ,PPS+MD,PPSS,PPSS+BEM,PPSS+BER,PPSS+BEZ,PPSS+BEZ*,PPSS+HV,PPSS+HVD,PPSS+MD,PPSS+VB,QL,QLP,RB,RB$,RB+BEZ,RB+CS,RBR,RBR+CS,RBT,RN,RP,RP+IN,TO,TO+VB,UH,VB,VB+AT,VB+IN,VB+JJ,VB+PPO,VB+RP,VB+TO,VB+VB,VBD,VBG,VBG+TO,VBN,VBN+TO,VBZ,WDT,WDT+BER,WDT+BER+PP,WDT+BEZ,WDT+DO+PPS,WDT+DOD,WDT+HVZ,WP$,WPO,WPS,WPS+BEZ,WPS+HVD,WPS+HVZ,WPS+MD,WQL,WRB,WRB+BER,WRB+BEZ,WRB+DO,WRB+DOD,WRB+DOD*,WRB+DOZ,WRB+IN,WRB+MD
cg31,belles_lettres,informative,misc,2,0,0,0,0,0,0,0,0,148,53,2,30,0,0,484,9890,0,814,2.824324,71,139.295775,4,0,35,1,12,353,72,17,8,1,6,7,13,0,0,157,4,9,0,34,0,3,0,0,2,3,0,7,0,103,15,0,66,3,0,0,5,0,2,0,14,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,244,0,0,124,0,0,9,0,0,8,11,0,0,0,0,223,6,0,0,0,0,0,0,86,0,0,158,8,0,0,0,9,2,1,0,0,0,2,3,0,0,0,0,0,66,2,9,1,24,43,0,0,0,0,7,0,0,0,0,1,0,0,0,22,0,67,0,0,0,3,0,0,0,4,0,34,0,1,53,0,0,0,0,0,0,0,77,32,0,52,0,3,8,0,0,0,0,0,0,3,4,22,0,0,0,0,0,11,0,0,0,0,0,0,0,0
cg32,belles_lettres,informative,misc,8,0,0,0,0,2,0,0,0,129,85,2,18,6,0,395,9549,14,846,2.735225,101,94.544554,10,4,32,18,12,365,118,44,4,2,4,1,11,0,0,176,18,9,0,29,0,1,3,0,5,3,0,8,1,81,10,0,55,4,1,0,3,0,0,1,31,0,1,0,6,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,0,1,2,0,225,0,0,96,0,0,3,0,1,1,33,1,0,0,0,267,3,0,0,0,0,0,0,83,0,0,147,8,0,0,0,0,0,2,0,0,0,5,8,0,0,0,0,0,29,1,3,0,24,43,1,0,0,0,32,0,0,0,0,0,0,5,0,12,2,64,0,0,0,4,0,1,0,28,0,40,0,0,83,0,0,0,0,0,0,0,94,31,0,59,0,6,10,0,0,0,0,0,0,2,3,14,0,0,0,0,1,7,0,0,0,0,0,0,0,0
cg33,belles_lettres,informative,misc,2,0,0,0,0,0,6,6,0,169,65,3,10,6,2,383,9276,46,811,2.879162,74,125.351351,46,12,39,59,41,333,163,31,9,0,7,3,14,0,0,139,16,5,0,24,0,6,3,0,6,5,0,23,0,80,5,0,80,4,0,0,0,0,4,0,21,0,0,0,4,5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,15,0,0,14,0,0,1,0,0,245,0,0,112,0,0,0,0,0,4,39,1,0,0,0,265,3,0,0,0,0,0,0,55,1,0,12,2,0,0,0,0,0,1,0,0,0,1,18,2,0,0,0,0,53,5,11,1,44,30,0,0,0,0,100,0,0,0,0,0,0,0,0,45,1,112,0,0,0,5,0,1,0,11,0,40,0,1,83,0,0,0,0,0,0,0,56,33,0,51,0,23,25,0,0,0,0,0,0,1,1,5,0,0,0,0,2,14,0,0,0,0,0,0,0,0
cg34,belles_lettres,informative,misc,0,0,0,0,0,12,5,5,0,121,112,9,6,6,0,496,9890,10,880,2.671591,123,80.406504,8,2,26,15,15,406,112,15,4,0,8,1,13,0,0,175,8,2,0,34,0,0,2,0,6,2,0,27,0,75,36,0,33,0,0,0,1,0,2,0,21,0,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,1,2,0,15,0,222,0,0,88,0,0,1,0,1,2,16,1,0,0,0,273,5,0,0,0,0,0,0,89,0,0,161,12,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,0,45,1,2,0,20,70,0,0,0,0,27,0,0,0,0,0,0,0,0,17,0,74,0,0,0,2,0,0,0,4,0,22,0,1,43,0,0,0,0,0,0,0,94,24,0,50,0,18,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0
cg35,belles_lettres,informative,misc,0,0,0,0,0,0,0,0,0,109,85,2,28,0,0,624,10692,2,845,2.704142,100,106.92,70,0,41,13,10,499,183,23,9,0,8,1,25,0,0,164,17,1,0,2,0,0,1,0,1,13,0,28,0,70,18,0,32,3,0,0,1,0,2,0,23,0,0,0,9,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,1,7,0,264,0,0,197,0,0,6,0,0,1,43,1,0,0,0,322,5,0,0,0,0,0,0,152,0,0,14,1,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,0,52,0,2,3,10,7,0,0,0,0,47,0,0,0,0,0,0,0,0,29,1,86,0,0,0,2,0,0,0,3,0,55,0,0,112,0,0,0,0,0,0,0,5,41,0,50,0,4,10,0,0,0,0,0,0,0,0,9,0,0,0,0,1,2,0,0,0,0,0,0,0,0
cg36,belles_lettres,informative,misc,2,0,0,0,0,12,1,1,0,124,125,2,2,20,1,448,9923,26,757,3.151915,146,67.965753,18,0,31,21,34,344,114,30,1,0,5,0,12,0,0,187,10,12,0,42,3,5,1,0,9,3,0,8,0,59,32,0,47,2,6,0,8,2,1,0,29,0,0,0,9,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,19,0,2,0,1,0,214,0,0,88,0,0,2,0,0,2,21,1,0,0,0,239,2,0,0,0,0,0,0,66,0,0,174,11,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,42,2,3,0,26,44,3,0,0,0,50,1,0,0,0,4,0,1,0,6,1,59,0,0,0,5,0,0,0,17,0,29,0,2,73,0,0,0,0,0,0,0,73,24,0,66,0,11,12,0,0,0,0,0,0,0,2,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0
cg37,belles_lettres,informative,misc,2,0,0,0,0,0,0,0,0,105,100,3,14,4,0,454,9584,3,878,2.591116,113,84.814159,5,0,50,13,13,362,81,19,7,1,6,0,18,0,0,192,12,22,0,37,0,1,0,0,10,11,0,3,0,64,16,0,54,1,0,0,4,1,1,0,16,0,0,0,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,18,0,2,2,0,0,237,0,0,118,0,0,4,0,0,3,21,0,0,0,0,236,3,0,0,0,0,0,0,94,0,0,93,6,0,0,0,13,0,1,0,0,1,5,4,0,0,0,0,0,45,0,2,0,15,47,0,0,0,0,40,0,0,0,0,0,0,0,0,34,0,86,0,0,0,3,0,1,0,6,0,31,0,2,52,0,0,0,0,0,0,0,75,47,0,71,0,1,10,0,0,0,0,0,0,1,0,7,0,0,0,0,2,10,0,0,0,0,0,0,0,0
cg38,belles_lettres,informative,misc,0,0,0,0,0,0,1,1,0,150,67,5,16,0,0,504,9897,5,805,2.878261,75,131.96,6,1,32,6,8,413,116,26,11,2,7,1,15,0,0,208,19,2,0,12,0,2,0,0,3,11,0,23,0,53,6,0,51,0,0,0,0,0,1,0,21,0,0,0,5,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,2,1,5,0,281,0,0,93,0,0,1,0,3,2,14,0,0,0,0,253,0,0,0,0,0,0,0,68,0,0,103,18,0,0,0,6,0,0,0,0,0,1,1,0,0,0,0,0,66,0,7,2,15,35,0,0,0,0,13,0,0,0,0,0,0,0,0,18,0,70,0,0,0,7,0,0,0,7,0,31,0,0,37,0,0,0,0,0,0,0,39,28,0,67,0,31,11,0,0,0,0,0,0,1,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
cg39,belles_lettres,informative,misc,2,0,0,0,0,6,3,3,0,163,91,1,12,4,0,420,10052,5,905,2.691713,100,100.52,8,3,34,8,15,418,80,15,5,0,4,6,25,0,0,209,9,8,0,17,0,0,0,0,4,3,0,8,0,67,26,0,46,2,0,0,6,0,0,0,12,0,1,0,5,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,19,0,0,0,9,0,230,0,0,96,0,0,0,0,0,2,15,2,0,0,0,284,6,0,0,0,0,0,0,74,0,0,160,10,0,0,0,2,0,0,0,0,0,3,5,0,0,0,0,0,35,0,4,0,32,43,0,1,1,2,18,1,0,0,0,0,0,4,0,21,0,68,0,0,0,2,0,0,0,16,0,25,0,0,41,0,0,0,0,0,0,0,91,34,0,50,0,10,6,0,0,0,0,0,0,1,0,7,0,0,0,0,0,11,0,1,0,0,0,0,0,0
cg40,belles_lettres,informative,misc,2,0,0,0,0,6,3,3,0,114,110,3,6,8,0,410,9420,4,877,2.643101,119,79.159664,39,19,20,31,13,417,80,24,8,0,1,0,21,0,0,208,6,12,0,32,0,0,0,0,2,1,0,2,0,55,21,0,50,1,1,0,5,0,1,0,18,0,0,0,6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,0,2,2,0,0,223,0,0,98,0,0,6,0,1,0,17,4,0,0,0,298,6,0,0,0,0,0,0,77,3,0,130,17,0,0,0,1,0,0,0,0,0,3,8,0,0,0,0,0,56,0,2,0,38,49,3,0,0,0,38,0,0,0,0,0,0,0,0,20,2,65,0,0,0,5,0,0,0,12,0,35,0,1,62,0,0,0,0,0,0,0,97,18,0,40,0,6,9,0,0,0,0,0,0,2,2,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0
cg41,belles_lettres,informative,misc,6,0,0,0,0,0,0,0,0,116,105,0,2,0,0,294,8855,1,704,3.232955,109,81.238532,4,3,31,8,23,393,117,23,2,0,8,0,14,0,0,246,9,12,0,53,0,0,0,0,4,1,0,6,0,67,18,0,54,2,0,0,5,1,0,0,13,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,19,0,0,0,0,0,212,0,0,77,0,0,1,0,1,2,38,0,0,0,0,234,1,0,0,0,0,0,0,71,0,0,108,4,0,0,0,7,2,3,0,0,0,6,3,0,0,0,0,0,32,0,2,0,43,63,0,0,0,0,13,0,0,0,0,0,0,0,0,18,0,55,0,0,0,4,0,1,0,20,0,49,0,0,100,0,0,0,0,0,0,0,75,31,0,41,0,3,4,0,0,0,0,0,0,0,2,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0
cg42,belles_lettres,informative,misc,0,0,0,0,0,0,0,0,0,48,77,5,32,14,1,637,10869,0,848,2.619104,100,108.69,15,0,32,6,12,492,189,27,10,0,11,1,26,0,0,182,15,3,0,0,0,1,1,0,8,34,0,41,0,84,11,0,54,4,0,0,0,0,1,0,16,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,0,1,0,307,0,0,187,0,0,4,0,3,4,23,2,0,0,0,303,0,0,0,0,0,0,0,185,0,0,16,2,0,0,0,15,0,2,0,0,0,2,3,2,0,0,0,0,12,0,4,4,5,14,0,0,0,0,31,0,0,0,0,0,0,0,0,19,0,56,0,0,0,0,0,0,0,4,0,28,0,0,76,0,0,0,0,0,0,0,2,30,0,81,0,16,20,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0
cg43,belles_lettres,informative,misc,0,0,0,0,0,0,5,5,0,141,72,8,10,4,0,538,9999,0,773,2.966365,79,126.56962,14,3,33,16,19,505,183,16,16,0,5,2,8,0,0,203,20,0,0,1,0,0,1,0,1,3,0,50,0,99,11,0,38,6,0,0,1,0,2,0,27,0,0,0,10,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,297,0,0,150,0,0,1,0,0,0,30,0,0,0,0,404,0,0,0,0,0,0,0,91,0,0,19,6,0,0,0,0,0,1,0,0,0,7,14,3,0,0,0,0,21,0,1,0,14,23,0,0,0,0,21,0,0,0,0,0,0,0,0,20,0,62,0,0,0,2,0,0,0,2,0,39,0,0,76,0,0,0,0,0,0,0,7,33,0,40,0,34,23,0,0,0,0,0,0,0,4,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0
cg44,belles_lettres,informative,misc,0,0,0,0,0,0,0,0,0,111,68,4,6,0,0,604,10382,0,768,2.914063,72,144.194444,44,0,22,0,18,447,183,43,13,1,3,2,28,0,0,181,13,2,0,1,0,1,0,0,3,18,0,37,0,102,16,0,53,2,0,0,0,0,1,0,24,0,0,0,8,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,281,0,0,170,0,0,1,0,0,1,45,1,0,0,0,319,2,0,0,0,0,0,0,117,0,0,40,14,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,29,0,3,2,15,19,0,0,0,0,30,0,0,0,0,0,0,0,0,19,1,84,0,0,0,1,0,0,0,1,0,29,0,0,90,0,0,0,0,0,0,0,6,21,0,50,0,19,15,0,0,0,0,0,0,2,8,11,0,0,0,0,0,8,0,0,0,0,0,0,0,0
cg45,belles_lettres,informative,misc,0,0,0,0,0,2,1,1,0,132,93,4,0,4,0,463,9855,16,875,2.693714,102,96.617647,13,3,49,14,16,382,123,20,1,0,4,0,20,0,0,191,13,7,0,28,0,1,1,0,6,3,0,17,0,63,18,0,54,6,2,0,2,0,2,0,18,0,0,0,6,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,18,0,1,0,7,0,226,0,0,95,0,0,1,0,0,0,33,2,0,0,0,264,0,0,0,0,0,0,0,73,0,0,140,5,0,0,0,9,0,1,0,0,0,5,10,0,0,0,0,0,52,0,3,1,24,50,2,0,0,0,32,0,0,0,0,0,0,1,0,13,0,55,0,0,0,1,0,0,0,8,0,37,0,0,72,0,0,0,0,0,0,0,75,47,0,57,0,2,4,0,0,0,0,0,0,1,4,11,0,0,0,0,2,8,0,0,0,0,0,0,0,0
cg46,belles_lettres,informative,misc,0,0,0,0,0,0,0,0,0,102,85,0,0,0,0,606,10438,0,837,2.645161,85,122.8,3,0,21,0,11,454,112,8,15,0,4,0,27,0,0,207,6,6,0,12,0,0,0,0,4,5,0,30,0,87,24,0,33,0,0,0,1,0,0,0,8,0,0,0,6,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,5,0,0,0,7,0,285,0,0,194,0,0,5,0,0,3,3,0,0,0,0,302,1,0,0,0,0,0,0,104,0,0,68,23,0,0,0,1,0,2,0,0,0,5,3,0,0,0,0,0,47,0,1,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,57,0,0,0,3,0,0,0,5,0,25,0,0,30,0,0,0,0,0,0,0,36,21,0,56,0,33,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0
cg47,belles_lettres,informative,misc,10,0,0,0,0,2,0,0,0,165,114,1,0,30,0,387,9439,27,795,3.060377,135,69.918519,56,30,56,77,13,359,114,22,7,1,7,1,10,0,0,177,15,11,0,18,0,5,2,0,2,4,0,12,0,41,20,0,45,2,1,0,1,2,0,0,24,0,0,0,5,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,12,0,0,11,0,0,1,0,0,207,0,0,93,0,0,0,0,0,1,34,5,0,0,0,249,2,0,0,0,0,0,0,86,0,0,92,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,39,0,1,1,65,17,2,0,0,0,106,2,1,0,0,2,0,0,0,13,2,81,0,0,0,5,0,1,0,24,0,34,0,8,78,0,0,0,1,0,0,0,99,51,0,43,0,2,13,0,0,0,0,0,0,0,3,5,0,0,0,0,1,7,0,0,0,0,0,0,0,0
cg48,belles_lettres,informative,misc,0,0,0,0,0,0,0,0,0,84,103,0,0,0,0,515,9901,0,868,2.539171,103,96.126214,0,0,28,0,23,494,61,20,3,0,3,1,17,0,0,212,7,15,0,39,0,4,0,0,4,1,0,3,0,71,39,0,39,2,0,0,1,0,0,0,14,0,0,0,4,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,1,0,246,0,0,104,0,0,4,0,2,3,26,0,0,0,0,321,2,0,0,0,0,0,0,136,1,0,75,22,0,0,0,1,0,1,0,0,0,3,2,0,0,0,0,0,62,0,1,1,17,35,0,0,0,0,6,0,0,0,0,0,0,0,0,12,1,52,0,0,0,2,0,0,0,18,0,28,0,0,48,0,0,0,0,0,0,0,100,24,0,61,0,0,6,0,0,0,0,0,0,1,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0
cg49,belles_lettres,informative,misc,6,0,0,0,6,0,1,1,0,145,67,7,14,4,0,436,9880,15,841,2.871581,84,117.619048,24,10,33,26,22,362,137,45,23,0,5,1,22,0,0,154,16,6,0,35,0,1,3,0,5,8,0,15,1,59,19,0,77,5,1,0,7,0,1,0,20,0,0,0,11,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,3,2,6,0,238,0,0,115,0,0,3,0,0,1,29,2,0,0,0,271,6,0,0,0,0,0,0,63,1,0,85,12,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,0,66,1,6,0,44,63,0,0,0,0,43,0,0,0,0,0,0,0,0,26,0,79,0,0,0,4,0,0,0,4,0,42,0,4,76,0,0,0,0,0,0,0,74,29,0,60,0,12,31,0,0,0,0,0,0,2,0,6,0,0,0,0,1,15,0,0,0,0,0,0,0,0
cg50,belles_lettres,informative,misc,0,0,0,0,0,0,5,5,0,125,86,7,24,8,0,497,9990,4,993,2.328298,102,97.941176,0,0,28,0,11,454,66,12,2,0,11,5,16,0,0,181,3,17,0,31,0,0,0,0,4,2,0,0,0,70,32,0,47,3,0,0,0,0,1,0,6,0,0,0,3,7,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,1,1,1,0,0,256,0,0,147,0,0,3,0,1,4,16,0,0,0,0,274,4,0,0,0,0,0,0,114,0,0,114,13,0,0,0,8,0,7,0,0,0,8,5,0,0,0,0,0,55,0,3,0,21,47,0,0,0,0,3,0,0,0,0,0,0,0,0,10,1,66,0,0,0,1,0,1,0,4,0,31,0,1,50,0,0,0,0,0,0,0,64,27,0,57,0,7,3,0,0,0,0,0,0,3,2,13,0,0,0,0,0,6,0,0,0,0,0,0,0,0
cg51,belles_lettres,informative,misc,2,0,0,0,0,0,0,0,0,150,103,0,2,4,0,425,9517,5,926,2.460043,107,88.943925,42,4,43,11,24,430,124,19,5,0,5,1,17,0,0,207,7,12,0,38,1,3,1,0,5,16,0,27,0,89,25,0,33,4,1,0,1,0,0,0,18,0,1,0,6,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,2,0,1,0,240,0,0,156,0,0,2,0,0,2,15,1,0,0,0,302,2,0,0,0,0,0,0,106,0,0,60,0,0,0,0,12,0,2,0,0,0,4,2,0,0,0,0,0,43,0,0,2,23,24,0,0,1,0,38,0,0,0,0,1,0,1,0,17,0,67,0,0,0,3,0,1,0,11,0,29,0,3,59,0,0,0,0,0,0,0,52,38,0,62,0,5,5,0,0,0,0,0,0,0,1,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0
cg52,belles_lettres,informative,misc,0,0,0,0,0,0,1,1,0,128,82,3,4,0,1,503,9800,0,804,2.83209,86,113.953488,8,1,43,2,19,378,94,32,6,1,4,1,12,0,0,212,8,9,0,30,0,2,0,0,6,0,0,7,0,72,16,0,60,1,0,0,8,0,0,0,10,0,0,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,0,1,1,1,0,241,0,0,133,0,0,4,0,1,3,27,0,0,0,0,275,2,0,0,0,0,0,0,72,0,0,123,4,0,0,0,1,0,0,0,0,0,8,6,0,0,0,0,0,50,0,8,0,36,53,0,0,0,0,14,0,0,0,0,0,0,0,0,25,0,51,0,0,0,0,0,0,0,5,0,40,0,0,79,0,0,0,0,0,0,0,75,40,0,53,0,1,11,0,0,0,0,0,0,0,2,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0
cg53,belles_lettres,informative,misc,0,0,0,0,0,1,4,4,0,142,92,7,4,8,0,469,9890,2,852,2.707746,102,96.960784,7,1,31,1,14,366,77,17,8,0,4,1,14,0,0,199,6,14,0,46,0,0,0,0,6,3,0,4,0,102,31,0,44,1,0,0,3,0,0,0,8,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,2,1,1,0,271,0,0,70,0,0,1,0,0,0,16,0,0,0,0,239,0,0,0,0,0,0,0,100,1,0,151,5,0,0,0,9,0,7,0,0,0,0,11,0,0,0,0,0,33,0,5,1,27,50,0,0,0,0,17,0,0,0,0,0,0,0,0,11,0,61,0,0,0,4,0,0,0,12,0,35,0,1,58,0,0,0,0,0,0,0,99,29,0,74,0,5,12,0,0,0,0,0,0,2,1,15,0,0,0,0,0,8,0,0,0,0,0,0,0,0
